air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,type_H,type_L,type_M,temp_diff_k,power_w,tool_wear_torque_product,speed_torque_ratio,wear_early_life,wear_mid_life,wear_wear_window,wear_beyond_240
298.5,308.2,1595,32.3,46,0,0,1,0,9.699999999999989,5395.00470413219,1485.8,49.38080495356038,1,0,0,0
298.5,308.1,1662,28.6,48,0,0,1,0,9.600000000000023,4977.665064053812,1372.8000000000002,58.111888111888106,1,0,0,0
298.4,308.0,1571,37.4,50,0,0,1,0,9.600000000000023,6152.8510999576565,1870.0,42.00534759358289,1,0,0,0
298.3,308.0,1553,41.0,52,0,1,0,0,9.699999999999989,6667.8209677340965,2132.0,37.8780487804878,1,0,0,0
298.3,308.0,2886,3.8,57,1,0,1,0,9.699999999999989,1148.4406104462846,216.6,759.4736842105264,1,0,0,0
298.2,308.0,1538,38.2,59,0,0,1,0,9.800000000000011,6152.453164888203,2253.8,40.26178010471204,1,0,0,0
298.4,308.2,1618,33.0,61,0,0,1,0,9.800000000000011,5591.406604859114,2013.0,49.03030303030303,1,0,0,0
298.4,308.2,1364,45.9,63,0,0,1,0,9.800000000000011,6556.252540629611,2891.7,29.716775599128542,1,0,0,0
298.3,308.0,1442,47.3,65,0,0,1,0,9.699999999999989,7142.578449544585,3074.5,30.486257928118395,1,0,0,0
298.2,307.9,1313,67.3,67,1,0,1,0,9.699999999999989,9253.550689173222,4509.099999999999,19.509658246656763,1,0,0,0
298.2,307.9,1847,23.6,69,0,0,1,0,9.699999999999989,4564.650349861874,1628.4,78.26271186440677,1,0,0,0
298.1,307.8,1524,40.8,71,0,0,1,0,9.699999999999989,6511.390597536349,2896.7999999999997,37.352941176470594,1,0,0,0
298.1,307.7,1445,48.0,73,0,0,0,1,9.599999999999966,7263.362215099602,3504.0,30.104166666666668,1,0,0,0
298.1,307.8,1761,28.2,76,0,0,1,0,9.699999999999989,5200.403983193328,2143.2,62.4468085106383,1,0,0,0
298.1,307.8,1514,43.5,78,0,0,0,1,9.699999999999989,6896.738352425673,3393.0,34.804597701149426,1,0,0,0
298.1,307.7,1498,38.3,81,0,0,0,1,9.599999999999966,6008.128398382287,3102.2999999999997,39.112271540469976,0,1,0,0
298.1,307.6,1542,37.1,84,0,1,0,0,9.5,5990.82869483652,3116.4,41.5633423180593,0,1,0,0
298.0,307.6,1508,41.8,89,0,0,0,1,9.600000000000023,6600.946932114681,3720.2,36.07655502392345,0,1,0,0
298.0,307.5,1431,52.9,92,0,0,0,1,9.5,7927.274990582731,4866.8,27.051039697542535,0,1,0,0
298.0,307.5,1427,45.1,95,0,0,0,1,9.5,6739.522584064528,4284.5,31.64079822616408,0,1,0,0
298.0,307.5,1524,36.3,98,0,0,0,1,9.5,5793.222516925722,3557.3999999999996,41.98347107438017,0,1,0,0
298.0,307.5,1427,43.6,101,0,0,0,1,9.5,6515.369948230896,4403.6,32.72935779816514,0,1,0,0
298.1,307.6,1496,44.1,104,0,1,0,0,9.5,6908.739236362386,4586.400000000001,33.92290249433106,0,1,0,0
298.1,307.7,1388,40.3,109,0,0,1,0,9.599999999999966,5857.646110275336,4392.7,34.441687344913156,0,1,0,0
298.1,307.7,1495,48.1,111,0,0,1,0,9.599999999999966,7530.345230777174,5339.1,31.08108108108108,0,1,0,0
298.1,307.7,1376,56.2,113,0,1,0,0,9.599999999999966,8098.104327109433,6350.6,24.483985765124554,0,1,0,0
298.0,307.6,1593,32.2,118,0,1,0,0,9.600000000000023,5371.557950960901,3799.6000000000004,49.472049689440986,0,1,0,0
298.0,307.6,1654,28.9,123,0,0,1,0,9.600000000000023,5005.667126572808,3554.7,57.2318339100346,0,1,0,0
298.1,307.7,2567,12.8,125,1,0,1,0,9.599999999999966,3440.8398258197326,1600.0,200.546875,0,1,0,0
298.1,307.7,1767,27.0,127,0,0,1,0,9.599999999999966,4996.074797003847,3429.0,65.44444444444444,0,1,0,0
298.1,307.6,1364,53.8,129,0,0,1,0,9.5,7684.670733897016,6940.2,25.35315985130112,0,1,0,0
298.1,307.8,1569,31.2,131,0,0,0,1,9.699999999999989,5126.325228421681,4087.2,50.28846153846154,0,1,0,0
298.2,307.8,1476,36.8,134,0,0,1,0,9.600000000000023,5688.041994883535,4931.2,40.108695652173914,0,1,0,0
298.1,307.7,1479,45.0,136,0,0,1,0,9.599999999999966,6969.623301988956,6120.0,32.86666666666667,0,1,0,0
298.1,307.7,1650,34.1,138,0,0,1,0,9.599999999999966,5892.057021807656,4705.8,48.387096774193544,0,1,0,0
298.1,307.6,1565,36.3,140,0,0,0,1,9.5,5949.076928470311,5082.0,43.112947658402206,0,1,0,0
298.1,307.6,1460,46.5,143,0,0,1,0,9.5,7109.424175073702,6649.5,31.397849462365592,0,1,0,0
298.1,307.7,1664,27.6,145,0,0,1,0,9.599999999999966,4809.401361527543,4002.0,60.289855072463766,0,1,0,0
298.1,307.7,1435,40.9,147,0,0,0,1,9.599999999999966,6146.159507605511,6012.3,35.08557457212714,0,1,0,0
298.1,307.6,2066,19.2,150,0,0,0,1,9.5,4153.9394702825675,2880.0,107.60416666666667,0,1,0,0
298.1,307.5,1493,43.7,153,0,0,1,0,9.399999999999977,6832.3461750025945,6686.1,34.16475972540046,0,1,0,0
298.1,307.6,1354,43.3,155,0,0,1,0,9.5,6139.530747106436,6711.5,31.270207852193998,0,1,0,0
298.1,307.6,1488,39.4,157,0,0,1,0,9.5,6139.426027351316,6185.8,37.766497461928935,0,1,0,0
298.1,307.7,1414,48.7,159,0,0,1,0,9.599999999999966,7211.190833098987,7743.3,29.034907597535934,0,1,0,0
298.1,307.5,1391,57.4,161,0,0,1,0,9.399999999999977,8361.181295921042,9241.4,24.23344947735192,0,0,1,0
298.0,307.5,1784,27.8,163,0,0,0,1,9.5,5193.597199110551,4531.400000000001,64.17266187050359,0,0,1,0
297.8,307.3,1516,40.1,166,0,1,0,0,9.5,6366.081465332309,6656.6,37.80548628428927,0,0,1,0
297.9,307.3,1420,47.8,171,0,0,0,1,9.400000000000034,7107.958098502027,8173.799999999999,29.7071129707113,0,0,1,0
297.8,307.2,1351,56.3,174,0,0,1,0,9.399999999999977,7965.120710082978,9796.199999999999,23.99644760213144,0,0,1,0
297.8,307.2,1880,23.0,176,0,0,1,0,9.399999999999977,4528.082211374089,4048.0,81.73913043478261,0,0,1,0
297.8,307.3,1859,24.0,178,0,0,1,0,9.5,4672.17659441874,4272.0,77.45833333333333,0,0,1,0
297.8,307.3,1315,54.0,180,0,0,0,1,9.5,7436.14981104704,9720.0,24.35185185185185,0,0,1,0
297.8,307.4,1330,51.7,183,0,0,0,1,9.599999999999966,7200.635081782925,9461.1,25.725338491295936,0,0,1,0
297.8,307.3,1327,61.0,186,1,0,1,0,9.5,8476.750017671098,11346.0,21.75409836065574,0,0,1,0
297.8,307.2,1498,38.1,188,0,0,1,0,9.399999999999977,5976.754359748438,7162.8,39.31758530183727,0,0,1,0
297.8,307.3,1555,35.8,190,0,1,0,0,9.5,5829.644047756338,6801.999999999999,43.435754189944134,0,0,1,0
297.7,307.2,1518,35.8,195,0,0,1,0,9.5,5690.932260124838,6980.999999999999,42.40223463687151,0,0,1,0
297.7,307.2,1392,43.0,197,0,0,1,0,9.5,6268.1056624423545,8471.0,32.372093023255815,0,0,1,0
297.8,307.2,1456,39.6,199,0,0,0,1,9.399999999999977,6037.889752787295,7880.400000000001,36.76767676767677,0,0,1,0
297.7,307.1,1715,30.2,0,0,0,1,0,9.400000000000034,5423.7502769125385,0.0,56.788079470198674,1,0,0,0
297.7,307.2,1405,43.7,2,0,0,0,1,9.5,6429.635884714431,87.4,32.15102974828375,1,0,0,0
297.7,307.2,1668,37.8,5,0,0,1,0,9.5,6602.6224481965955,189.0,44.126984126984134,1,0,0,0
297.7,307.1,1855,22.5,7,0,1,0,0,9.400000000000034,4370.7407793068,157.5,82.44444444444444,1,0,0,0
297.6,307.1,1496,39.2,12,0,0,1,0,9.5,6141.101543433232,470.40000000000003,38.16326530612245,1,0,0,0
297.6,307.1,1471,44.9,14,0,0,0,1,9.5,6916.519914167776,628.6,32.761692650334076,1,0,0,0
297.7,307.2,1444,40.0,17,0,0,1,0,9.5,6048.613055711548,680.0,36.1,1,0,0,0
297.7,307.3,1514,38.6,19,0,1,0,0,9.600000000000023,6119.864377094965,733.4,39.22279792746114,1,0,0,0
297.8,307.3,1412,50.7,24,0,0,1,0,9.5,7496.719717408252,1216.8000000000002,27.850098619329387,1,0,0,0
297.7,307.2,1429,44.1,26,0,1,0,0,9.5,6599.323775910327,1146.6000000000001,32.40362811791383,1,0,0,0
297.7,307.2,1668,32.7,31,0,0,1,0,9.5,5711.792435344675,1013.7,51.0091743119266,1,0,0,0
297.7,307.2,1372,52.8,33,0,0,0,1,9.5,7586.066612476344,1742.3999999999999,25.984848484848488,1,0,0,0
297.7,307.3,1365,49.2,36,0,0,0,1,9.600000000000023,7032.76931432611,1771.2,27.74390243902439,1,0,0,0
297.6,307.1,1526,39.1,39,0,0,0,1,9.5,6248.271740822691,1524.9,39.028132992327365,1,0,0,0
297.6,307.2,1486,40.6,42,0,0,1,0,9.599999999999966,6317.910377977265,1705.2,36.600985221674875,1,0,0,0
297.6,307.2,1470,42.6,44,0,0,0,1,9.599999999999966,6557.760505103334,1874.4,34.50704225352113,1,0,0,0
297.7,307.3,1249,62.8,47,0,1,0,0,9.600000000000023,8213.924376271776,2951.6,19.888535031847134,1,0,0,0
297.8,307.4,1752,26.1,52,0,0,0,1,9.599999999999966,4788.541186307706,1357.2,67.12643678160919,1,0,0,0
297.7,307.4,1643,36.5,55,0,0,1,0,9.699999999999989,6279.991354648437,2007.5,45.013698630136986,1,0,0,0
297.8,307.4,1488,36.1,57,0,0,0,1,9.599999999999966,5625.21014181174,2057.7000000000003,41.21883656509695,1,0,0,0
297.8,307.4,1355,45.8,60,0,0,1,0,9.599999999999966,6498.803282970965,2748.0,29.58515283842795,1,0,0,0
297.8,307.6,1607,30.3,62,0,0,1,0,9.800000000000011,5099.024788261985,1878.6000000000001,53.03630363036304,1,0,0,0
297.9,307.6,1609,30.3,64,0,0,0,1,9.700000000000045,5105.370805422237,1939.2,53.102310231023104,1,0,0,0
297.9,307.7,1517,44.4,67,0,0,1,0,9.800000000000011,7053.37816213366,2974.7999999999997,34.166666666666664,1,0,0,0
297.9,307.7,1517,39.5,69,0,0,0,1,9.800000000000011,6274.964806402692,2725.5,38.40506329113924,1,0,0,0
297.9,307.7,1546,37.6,72,0,0,1,0,9.800000000000011,6087.317477203775,2707.2000000000003,41.11702127659574,1,0,0,0
297.9,307.7,1567,34.7,74,0,0,1,0,9.800000000000011,5694.126212655988,2567.8,45.15850144092219,1,0,0,0
298.1,307.9,1662,28.9,76,0,0,0,1,9.799999999999955,5029.878333956473,2196.4,57.50865051903114,1,0,0,0
298.1,307.9,1502,41.8,79,0,0,1,0,9.799999999999955,6574.683217530671,3302.2,35.93301435406699,1,0,0,0
298.3,308.0,1361,56.9,81,0,0,1,0,9.699999999999989,8109.592084246059,4608.9,23.919156414762742,0,1,0,0
298.3,308.1,1630,32.7,83,0,0,0,1,9.800000000000011,5581.667667632986,2714.1000000000004,49.847094801223236,0,1,0,0
298.3,308.0,1486,42.3,86,0,0,1,0,9.699999999999989,6582.453423360549,3637.7999999999997,35.13002364066194,0,1,0,0
298.3,308.1,1840,21.5,88,0,0,1,0,9.800000000000011,4142.71351253374,1892.0,85.5813953488372,0,1,0,0
298.3,308.1,1326,58.4,90,0,0,1,0,9.800000000000011,8109.33028485826,5256.0,22.705479452054796,0,1,0,0
298.4,308.1,1367,57.8,92,0,0,1,0,9.700000000000045,8274.180123367629,5317.599999999999,23.65051903114187,0,1,0,0
298.4,308.1,1598,32.7,94,0,0,1,0,9.700000000000045,5472.088915875774,3073.8,48.86850152905198,0,1,0,0
298.3,308.0,1363,50.1,96,0,0,1,0,9.699999999999989,7150.924614027623,4809.6,27.20558882235529,0,1,0,0
298.3,308.0,1242,62.0,98,0,0,1,0,9.699999999999989,8063.840023234281,6076.0,20.032258064516128,0,1,0,0
298.2,307.8,1566,33.8,100,0,0,0,1,9.600000000000023,5542.9004142876865,3379.9999999999995,46.33136094674557,0,1,0,0
298.1,307.7,1424,47.7,103,0,0,0,1,9.599999999999966,7113.068422551866,4913.1,29.853249475890983,0,1,0,0
298.2,307.7,1608,33.8,106,0,0,0,1,9.5,5691.560578655555,3582.7999999999997,47.57396449704142,0,1,0,0
298.1,307.7,1705,29.1,109,0,0,1,0,9.599999999999966,5195.723010139479,3171.9,58.59106529209622,0,1,0,0
298.0,307.6,1548,45.8,111,0,0,1,0,9.600000000000023,7424.463086375686,5083.799999999999,33.799126637554586,0,1,0,0
298.0,307.6,1581,43.4,113,0,0,0,1,9.600000000000023,7185.3878854375025,4904.2,36.42857142857143,0,1,0,0
298.0,307.6,1472,46.7,116,0,0,0,1,9.600000000000023,7198.6872943377,5417.200000000001,31.520342612419697,0,1,0,0
298.0,307.6,1792,26.0,119,0,0,0,1,9.600000000000023,4879.102830535187,3094.0,68.92307692307692,0,1,0,0
298.0,307.6,1683,32.8,122,0,0,1,0,9.600000000000023,5780.781810017505,4001.5999999999995,51.3109756097561,0,1,0,0
297.9,307.6,1503,40.7,124,0,0,1,0,9.700000000000045,6405.92733215534,5046.8,36.928746928746925,0,1,0,0
297.9,307.5,1642,32.4,126,0,0,0,1,9.600000000000023,5571.174748169995,4082.3999999999996,50.67901234567901,0,1,0,0
297.8,307.4,1902,24.3,129,0,0,0,1,9.599999999999966,4840.000473973507,3134.7000000000003,78.27160493827161,0,1,0,0
297.7,307.4,1432,40.2,132,0,1,0,0,9.699999999999989,6028.339311120382,5306.400000000001,35.62189054726368,0,1,0,0
297.8,307.4,1512,40.8,137,0,0,1,0,9.599999999999966,6460.119805429763,5589.599999999999,37.05882352941177,0,1,0,0
297.7,307.4,1764,29.0,139,0,0,1,0,9.699999999999989,5357.043792901315,4031.0,60.827586206896555,0,1,0,0
297.8,307.4,1438,43.6,141,0,0,0,1,9.599999999999966,6565.593542786285,6147.6,32.981651376146786,0,1,0,0
297.8,307.5,1631,29.9,144,0,0,1,0,9.699999999999989,5106.857825944935,4305.599999999999,54.54849498327759,0,1,0,0
297.9,307.5,1880,23.3,146,0,1,0,0,9.600000000000023,4587.144153261576,3401.8,80.68669527896995,0,1,0,0
297.9,307.6,1344,54.3,151,0,0,1,0,9.700000000000045,7642.363952828674,8199.3,24.751381215469614,0,1,0,0
297.9,307.5,1574,35.8,153,0,0,1,0,9.600000000000023,5900.874425188732,5477.4,43.96648044692738,0,1,0,0
297.8,307.4,1418,41.2,155,0,0,1,0,9.599999999999966,6117.895645698715,6386.0,34.41747572815534,0,1,0,0
297.8,307.5,1372,54.1,157,0,0,1,0,9.699999999999989,7772.84476770777,8493.7,25.360443622920517,0,1,0,0
297.8,307.5,1388,40.0,159,0,0,1,0,9.699999999999989,5814.04080424351,6360.0,34.7,0,1,0,0
297.9,307.6,1493,36.0,161,0,1,0,0,9.700000000000045,5628.477398171473,5796.0,41.47222222222222,0,0,1,0
297.9,307.6,1505,40.1,166,0,0,0,1,9.700000000000045,6319.889581349027,6656.6,37.53117206982544,0,0,1,0
298.0,307.6,1694,29.1,169,0,0,1,0,9.600000000000023,5162.202216525676,4917.900000000001,58.213058419243985,0,0,1,0
297.9,307.6,1968,20.4,171,0,0,1,0,9.700000000000045,4204.204952740004,3488.3999999999996,96.47058823529413,0,0,1,0
298.0,307.6,1569,35.6,173,0,0,0,1,9.600000000000023,5849.268529865764,6158.8,44.073033707865164,0,0,1,0
297.9,307.6,1687,29.1,176,0,0,1,0,9.700000000000045,5140.870802407801,5121.6,57.97250859106529,0,0,1,0
297.9,307.6,1430,52.4,178,0,0,1,0,9.700000000000045,7846.860690626346,9327.199999999999,27.290076335877863,0,0,1,0
297.9,307.6,1504,42.4,180,0,0,1,0,9.700000000000045,6677.936896078655,7632.0,35.47169811320755,0,0,1,0
297.9,307.6,1977,20.2,182,0,0,1,0,9.700000000000045,4182.025308605661,3676.4,97.87128712871288,0,0,1,0
298.0,307.7,1435,45.6,184,0,0,1,0,9.699999999999989,6852.441896010057,8390.4,31.469298245614034,0,0,1,0
298.0,307.7,1547,36.8,186,0,1,0,0,9.699999999999989,5961.653771060182,6844.799999999999,42.038043478260875,0,0,1,0
298.1,307.8,1316,57.2,191,0,0,0,1,9.699999999999989,7882.800510583413,10925.2,23.006993006993007,0,0,1,0
298.0,307.7,1621,34.9,194,0,0,0,1,9.699999999999989,5924.300234408999,6770.599999999999,46.44699140401146,0,0,1,0
298.0,307.8,1492,40.2,197,0,0,0,1,9.800000000000011,6280.923360469002,7919.400000000001,37.114427860696516,0,0,1,0
298.0,307.7,1643,32.3,200,0,0,1,0,9.699999999999989,5557.362212469711,6459.999999999999,50.86687306501548,0,0,1,0
298.0,307.7,1492,38.7,202,0,0,1,0,9.699999999999989,6046.560548511203,7817.400000000001,38.552971576227385,0,0,1,0
298.0,307.7,1387,50.8,204,0,0,1,0,9.699999999999989,7378.512057829178,10363.199999999999,27.303149606299215,0,0,1,0
298.1,307.9,1463,47.3,206,0,0,0,1,9.799999999999955,7246.596582304943,9743.8,30.930232558139537,0,0,1,0
298.1,307.9,1496,40.0,0,0,0,0,1,9.799999999999955,6266.430146360441,0.0,37.4,1,0,0,0
298.2,308.0,1658,30.0,3,0,0,1,0,9.800000000000011,5208.760619651876,90.0,55.266666666666666,1,0,0,0
298.1,307.9,2161,17.5,5,0,0,1,0,9.799999999999955,3960.239339237733,87.5,123.48571428571428,1,0,0,0
298.1,307.9,1665,32.0,7,0,0,1,0,9.799999999999955,5579.468552775473,224.0,52.03125,1,0,0,0
298.0,307.8,1716,26.6,9,0,0,1,0,9.800000000000011,4779.996054289943,239.4,64.51127819548871,1,0,0,0
298.0,307.7,1529,34.1,11,0,0,1,0,9.699999999999989,5459.972840208428,375.1,44.83870967741935,1,0,0,0
297.9,307.7,1353,50.7,13,0,0,1,0,9.800000000000011,7183.471513918814,659.1,26.686390532544376,1,0,0,0
297.9,307.7,1537,37.7,15,0,0,1,0,9.800000000000011,6067.975738433173,565.5,40.76923076923077,1,0,0,0
298.0,307.7,1606,30.8,17,0,0,1,0,9.699999999999989,5179.941743042947,523.6,52.14285714285714,1,0,0,0
298.0,307.8,1314,47.8,19,0,1,0,0,9.800000000000011,6577.364043261734,908.1999999999999,27.489539748953977,1,0,0,0
298.0,307.8,1623,29.9,24,0,0,1,0,9.800000000000011,5081.808860520313,717.5999999999999,54.2809364548495,1,0,0,0
298.0,307.8,1483,50.9,26,0,0,0,1,9.800000000000011,7904.739299280981,1323.3999999999999,29.13555992141454,1,0,0,0
298.1,307.9,1569,37.0,29,0,0,0,1,9.799999999999955,6079.295943961609,1073.0,42.4054054054054,1,0,0,0
298.2,308.0,1969,21.7,32,0,0,0,1,9.800000000000011,4474.392392924238,694.4,90.7373271889401,1,0,0,0
298.1,308.0,1686,29.3,35,0,0,0,1,9.899999999999977,5173.134958960169,1025.5,57.54266211604095,1,0,0,0
298.1,308.0,1638,35.1,38,0,0,1,0,9.899999999999977,6020.736656898695,1333.8,46.666666666666664,1,0,0,0
298.1,307.9,1698,33.3,40,0,0,1,0,9.799999999999955,5921.21100163297,1332.0,50.990990990990994,1,0,0,0
298.1,307.9,1377,55.1,42,0,0,0,1,9.799999999999955,7945.3705642674095,2314.2000000000003,24.99092558983666,1,0,0,0
298.1,308.0,2129,18.4,45,0,0,0,1,9.899999999999977,4102.249799155504,827.9999999999999,115.70652173913044,1,0,0,0
298.2,308.0,1411,42.4,48,0,0,1,0,9.800000000000011,6265.005957690813,2035.1999999999998,33.278301886792455,1,0,0,0
298.1,307.9,1517,40.8,50,0,0,1,0,9.799999999999955,6481.482635474174,2039.9999999999998,37.18137254901961,1,0,0,0
298.1,307.9,1303,53.9,52,0,0,0,1,9.799999999999955,7354.646425637408,2802.7999999999997,24.17439703153989,1,0,0,0
298.1,307.9,1578,35.6,55,0,0,1,0,9.799999999999955,5882.820739406103,1958.0,44.32584269662921,1,0,0,0
298.1,307.9,1425,58.2,57,0,0,1,0,9.799999999999955,8684.932890848982,3317.4,24.484536082474225,1,0,0,0
298.1,308.0,1456,42.4,59,0,0,1,0,9.899999999999977,6464.811250459124,2501.6,34.339622641509436,1,0,0,0
298.1,308.0,1704,30.9,61,0,0,1,0,9.899999999999977,5513.872098168517,1884.8999999999999,55.14563106796117,1,0,0,0
298.1,308.1,1791,27.3,63,0,0,1,0,10.0,5120.199122747181,1719.9,65.6043956043956,1,0,0,0
298.1,308.1,1616,32.8,65,0,0,1,0,10.0,5550.649676166541,2132.0,49.268292682926834,1,0,0,0
298.2,308.1,1622,34.9,67,0,0,1,0,9.900000000000034,5927.954953862675,2338.2999999999997,46.4756446991404,1,0,0,0
298.2,308.1,1462,49.9,69,0,0,1,0,9.900000000000034,7639.704071048635,3443.1,29.29859719438878,1,0,0,0
298.1,308.1,1410,45.8,71,0,0,1,0,10.0,6762.592346117388,3251.7999999999997,30.786026200873366,1,0,0,0
298.1,308.0,1543,41.9,73,0,0,0,1,9.899999999999977,6770.310192069707,3058.7,36.82577565632458,1,0,0,0
298.0,307.9,1479,47.6,76,0,0,0,1,9.899999999999977,7372.312648326097,3617.6,31.07142857142857,1,0,0,0
298.0,307.8,1839,22.7,79,0,0,1,0,9.800000000000011,4371.557593396732,1793.3,81.01321585903084,1,0,0,0
298.0,307.8,1266,60.5,81,0,0,1,0,9.800000000000011,8020.8002038801005,4900.5,20.925619834710744,0,1,0,0
297.9,307.7,1593,34.9,83,0,0,1,0,9.800000000000011,5821.968089706068,2896.7,45.64469914040115,0,1,0,0
297.9,307.8,1459,46.9,85,0,0,1,0,9.900000000000034,7165.6691555484695,3986.5,31.108742004264393,0,1,0,0
297.9,307.7,1308,55.2,87,0,0,1,0,9.800000000000011,7560.933871247627,4802.400000000001,23.695652173913043,0,1,0,0
297.9,307.7,1364,46.8,89,0,0,0,1,9.800000000000011,6684.806512014505,4165.2,29.14529914529915,0,1,0,0
297.9,307.7,1618,35.9,92,0,1,0,0,9.800000000000011,6082.772639831581,3302.7999999999997,45.06963788300836,0,1,0,0
297.9,307.7,1464,43.2,97,0,1,0,0,9.800000000000011,6622.979968591858,4190.400000000001,33.888888888888886,0,1,0,0
297.8,307.6,1352,49.4,102,0,0,0,1,9.800000000000011,6994.106780735932,5038.8,27.36842105263158,0,1,0,0
297.8,307.6,1446,51.4,105,0,0,1,0,9.800000000000011,7783.23296741564,5397.0,28.132295719844358,0,1,0,0
297.8,307.5,1448,51.2,107,0,0,1,0,9.699999999999989,7763.671317159288,5478.400000000001,28.28125,0,1,0,0
297.8,307.5,1391,48.6,109,0,0,1,0,9.699999999999989,7079.327717452312,5297.400000000001,28.621399176954732,0,1,0,0
297.7,307.5,1379,43.3,111,0,0,1,0,9.800000000000011,6252.889882023468,4806.299999999999,31.847575057736723,0,1,0,0
297.8,307.5,1405,46.9,113,0,0,0,1,9.699999999999989,6900.455903732421,5299.7,29.957356076759062,0,1,0,0
297.8,307.5,1581,33.1,116,0,0,1,0,9.699999999999989,5480.099977142428,3839.6000000000004,47.764350453172206,0,1,0,0
297.9,307.6,1515,40.5,118,0,0,1,0,9.700000000000045,6425.342374754524,4779.0,37.407407407407405,0,1,0,0
297.9,307.6,1589,37.8,120,0,0,1,0,9.700000000000045,6289.908315458268,4536.0,42.03703703703704,0,1,0,0
298.0,307.6,1281,50.8,122,0,0,1,0,9.600000000000023,6814.6171204608345,6197.599999999999,25.216535433070867,0,1,0,0
297.8,307.5,1631,31.3,124,0,1,0,0,9.699999999999989,5345.974914785167,3881.2000000000003,52.108626198083066,0,1,0,0
297.9,307.6,1202,67.0,129,0,0,0,1,9.700000000000045,8433.50075880668,8643.0,17.940298507462686,0,1,0,0
297.9,307.6,1298,52.7,132,0,0,1,0,9.700000000000045,7163.312961058279,6956.400000000001,24.62998102466793,0,1,0,0
297.9,307.6,1612,30.7,134,0,0,1,0,9.700000000000045,5182.41312926377,4113.8,52.50814332247557,0,1,0,0
297.9,307.6,1747,25.3,136,0,0,1,0,9.700000000000045,4628.518928509354,3440.8,69.05138339920948,0,1,0,0
298.0,307.6,1450,48.7,138,0,0,1,0,9.600000000000023,7394.7855077747745,6720.6,29.7741273100616,0,1,0,0
298.0,307.7,1422,45.6,140,0,0,1,0,9.699999999999989,6790.364025175122,6384.0,31.184210526315788,0,1,0,0
298.1,307.7,1419,47.4,142,0,0,0,1,9.599999999999966,7043.513561201386,6730.8,29.936708860759495,0,1,0,0
298.1,307.7,1633,30.7,145,0,0,0,1,9.599999999999966,5249.925955389414,4451.5,53.192182410423456,0,1,0,0
298.0,307.7,1442,43.6,148,0,0,1,0,9.699999999999989,6583.856668079154,6452.8,33.07339449541284,0,1,0,0
298.0,307.6,1420,45.8,150,0,1,0,0,9.600000000000023,6810.553993962192,6870.0,31.004366812227076,0,1,0,0
298.0,307.6,1301,58.5,155,0,0,0,1,9.600000000000023,7970.063482524625,9067.5,22.23931623931624,0,1,0,0
298.0,307.6,1385,45.0,158,0,0,1,0,9.600000000000023,6526.658737832795,7110.0,30.77777777777778,0,1,0,0
298.0,307.7,1487,41.3,160,0,0,0,1,9.699999999999989,6431.164793139177,6608.0,36.00484261501211,0,1,0,0
298.0,307.6,1459,44.4,163,0,0,0,1,9.600000000000023,6783.703848749512,7237.2,32.86036036036036,0,0,1,0
298.0,307.5,1387,45.5,166,0,0,0,1,9.5,6608.706665969048,7553.0,30.483516483516482,0,0,1,0
298.1,307.7,1537,40.8,169,0,0,1,0,9.599999999999966,6566.933955651816,6895.2,37.67156862745098,0,0,1,0
298.1,307.6,1498,42.9,171,0,0,1,0,9.5,6729.731286960839,7335.9,34.91841491841492,0,0,1,0
298.2,307.8,1599,31.2,173,0,0,0,1,9.600000000000023,5224.342919213682,5397.599999999999,51.25,0,0,1,0
298.3,307.9,1420,39.2,176,0,1,0,0,9.599999999999966,5829.120448980742,6899.200000000001,36.224489795918366,0,0,1,0
298.2,307.9,1785,23.4,181,0,0,1,0,9.699999999999989,4374.039451593068,4235.4,76.28205128205128,0,0,1,0
298.2,307.8,1423,48.1,183,0,0,1,0,9.600000000000023,7167.679774846769,8802.300000000001,29.584199584199585,0,0,1,0
298.2,307.8,1583,36.6,185,0,0,0,1,9.600000000000023,6067.232228171824,6771.0,43.25136612021858,0,0,1,0
298.2,307.8,1375,46.6,188,0,0,1,0,9.600000000000023,6709.918309292199,8760.800000000001,29.506437768240342,0,0,1,0
298.3,308.0,1463,42.5,190,0,0,0,1,9.699999999999989,6511.2125739526455,8075.0,34.423529411764704,0,0,1,0
